Column9,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
1,50410,AYACUCHO,HUANTA,UCHURACCAY,3672,"73,3","89,3",1
10,60304,CAJAMARCA,CELENDÍN,HUASMIN,10885,"68,6","83,7",2
100,20903,ÁNCASH,CORONGO,BAMBAS,481,"46,9",77,5
1000,130108,LA LIBERTAD,TRUJILLO,POROTO,3924,"22,7","41,5",11
1001,130205,LA LIBERTAD,ASCOPE,PAIJÁN,28894,"26,2","38,1",11
1002,50706,AYACUCHO,PARINACOCHAS,PUYUSCA,2123,"18,4","45,8",11
1003,50408,AYACUCHO,HUANTA,LLOCHEGUA,11466,"23,8","40,4",11
1004,30406,APURÍMAC,AYMARAES,COTARUSE,2491,22,"42,2",11
1005,30412,APURÍMAC,AYMARAES,SAÑAYCA,1118,22,"42,2",11
1006,30302,APURÍMAC,ANTABAMBA,EL ORO,595,22,"42,1",11
1007,30304,APURÍMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,1738,22,"42,1",11
1008,151032,LIMA,YAUYOS,VIÑAC,1624,"19,6","44,5",11
1009,20110,ÁNCASH,HUARAZ,PARIACOTO,5235,"20,4","43,6",11
101,60417,CAJAMARCA,CHOTA,TACABAMBA,16668,54,"69,4",5
1010,30415,APURÍMAC,AYMARAES,TINTAY,2255,"21,1","42,9",11
1011,10108,AMAZONAS,CHACHAPOYAS,HUANCAS,1456,"20,2","43,7",11
1012,250401,UCAYALI,PURÚS,PURÚS,3284,"20,9",43,11
1013,50507,AYACUCHO,LA MAR,SANTA ROSA,12686,"21,4","42,5",11
1014,20304,ÁNCASH,ANTONIO RAYMONDI,CHINGAS,1946,"21,3","42,4",11
1015,200105,PIURA,PIURA,CATACAOS,80950,"23,2","40,6",11
1016,200107,PIURA,PIURA,CURA MORI,20065,"23,2","40,6",11
1017,200110,PIURA,PIURA,LA UNIÓN,44355,"23,2","40,6",11
1018,130110,LA LIBERTAD,TRUJILLO,SIMBAL,4515,"24,4","39,3",11
1019,250201,UCAYALI,ATALAYA,RAYMONDI,39732,25,"38,7",11
102,81006,CUSCO,PARURO,OMACHA,5842,"47,2","75,7",5
1020,250202,UCAYALI,ATALAYA,SEPAHUA,8264,25,"38,7",11
1021,120104,JUNÍN,HUANCAYO,CARHUACALLANGA,468,"24,3","39,3",11
1022,120105,JUNÍN,HUANCAYO,CHACAPAMPA,941,"24,3","39,3",11
1023,120106,JUNÍN,HUANCAYO,CHICCHE,687,"24,3","39,3",11
1024,120111,JUNÍN,HUANCAYO,CHUPURO,2095,"24,3","39,3",11
1025,120116,JUNÍN,HUANCAYO,HUACRAPUQUIO,1415,"24,3","39,3",11
1026,120120,JUNÍN,HUANCAYO,HUASICANCHA,840,"24,3","39,3",11
1027,120124,JUNÍN,HUANCAYO,PARIAHUANCA,5201,"24,3","39,3",11
1028,80608,CUSCO,CANCHIS,TINTA,5474,"19,2","44,4",11
1029,210705,PUNO,LAMPA,OCUVIRI,2376,"20,5",43,11
103,200202,PIURA,AYABACA,FRÍAS,21370,"49,3","73,5",5
1030,210707,PUNO,LAMPA,PARATIA,2510,"20,5",43,11
1031,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,104052,"27,6","35,9",11
1032,21301,ÁNCASH,MARISCAL LUZURIAG,PISCOBAMBA,3122,"22,9","40,4",12
1033,211205,PUNO,SANDIA,PHARA,6145,"16,5","46,8",12
1034,211208,PUNO,SANDIA,YANAHUAYA,2127,"16,5","46,8",12
1035,30306,APURÍMAC,ANTABAMBA,PACHACONAS,1079,"19,7","43,5",12
1036,10608,AMAZONAS,RODRIGUEZ DE MEND,MILPUC,419,"21,3","41,9",12
1037,220305,SAN MARTÍN,EL DORADO,SHATOJA,3225,"17,5","45,7",12
1038,50107,AYACUCHO,HUAMANGA,PACAYCASA,3565,"18,9","44,2",12
1039,230206,TACNA,CANDARAVE,QUILAHUANI,685,"22,2","40,8",12
104,81205,CUSCO,QUISPICANCHI,CCATCA,15084,"48,6","74,1",5
1040,220802,SAN MARTÍN,RIOJA,AWAJUN,7955,"17,8","44,9",12
1041,120302,JUNÍN,CHANCHAMAYO,PERENÉ,60225,"22,8","39,7",12
1042,90404,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,915,"19,6","42,7",12
1043,30104,APURÍMAC,ABANCAY,CURAHUASI,17064,"20,3",42,12
1044,81106,CUSCO,PAUCARTAMBO,KOSÑIPATA,4892,"18,4","43,5",12
1045,10501,AMAZONAS,LUYA,LAMUD,2375,"23,7","38,2",12
1046,120204,JUNÍN,CONCEPCIÓN,CHAMBARÁ,2675,"21,9","39,9",12
1047,120206,JUNÍN,CONCEPCIÓN,COMAS,5369,"21,9","39,9",12
1048,120207,JUNÍN,CONCEPCIÓN,HEROÍNAS TOLEDO,949,"21,9","39,9",12
1049,220806,SAN MARTÍN,RIOJA,POSIC,2094,"19,6","42,2",12
105,61302,CAJAMARCA,SANTA CRUZ,ANDABAMBA,1311,51,"71,4",5
1050,220808,SAN MARTÍN,RIOJA,YORONGOS,2573,"19,6","42,2",12
1051,220508,SAN MARTÍN,LAMAS,SAN ROQUE DE CUMBAZA,1715,19,"42,7",12
1052,220509,SAN MARTÍN,LAMAS,SHANAO,1920,19,"42,7",12
1053,100107,HUÁNUCO,HUÁNUCO,SAN FRANCISCO DE CAYRÁ,4847,"21,2","40,5",12
1054,100113,HUÁNUCO,HUÁNUCO,SAN PABLO DE PILLAO,8205,"21,2","40,5",12
1055,10112,AMAZONAS,CHACHAPOYAS,MAGDALENA,911,"21,4","39,8",12
1056,80910,CUSCO,LA CONVENCIÓN,PICHARI,27234,20,"41,3",12
1057,131201,LA LIBERTAD,VIRÚ,VIRÚ,58418,"22,7","38,4",12
1058,120303,JUNÍN,CHANCHAMAYO,PICHANAQUI,42869,"21,6","39,6",12
1059,200401,PIURA,MORROPON,CHULUCANAS,89735,"21,2","39,9",12
106,210107,PUNO,PUNO,COATA,6898,"45,6","76,7",5
1060,200402,PIURA,MORROPON,BUENOS AIRES,10211,"21,2","39,9",12
1061,200405,PIURA,MORROPON,MORROPON,16052,"21,2","39,9",12
1062,120503,JUNÍN,JUNÍN,ONDORES,1075,"19,6","41,4",12
1063,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,44119,"24,4","36,5",12
1064,21010,ÁNCASH,HUARI,PAUCAS,1565,"20,7","40,2",12
1065,21012,ÁNCASH,HUARI,RAHUAPAMPA,751,"20,7","40,2",12
1066,22003,ÁNCASH,YUNGAY,MANCOS,6881,"19,3","41,6",12
1067,220304,SAN MARTÍN,EL DORADO,SANTA ROSA,7305,17,"43,9",12
1068,20401,ÁNCASH,ASUNCION,CHACAS,4787,"21,2","39,6",12
1069,230201,TACNA,CANDARAVE,CANDARAVE,2359,"21,8","38,9",12
107,160804,LORETO,PUTUMAYO,YAGUAS,1559,"49,4","72,4",5
1070,150301,LIMA,CAJATAMBO,CAJATAMBO,1956,"21,4","39,3",12
1071,150304,LIMA,CAJATAMBO,HUANCAPÓN,945,"21,4","39,3",12
1072,21204,ÁNCASH,HUAYLAS,HUAYLAS,1697,17,"43,7",12
1073,81306,CUSCO,URUBAMBA,OLLANTAYTAMBO,11808,"20,5","40,1",12
1074,81001,CUSCO,PARURO,PARURO,3474,"22,9","37,7",12
1075,81004,CUSCO,PARURO,COLCHA,948,"22,9","37,7",12
1076,81009,CUSCO,PARURO,YAURISQUE,1931,"22,9","37,7",12
1077,50809,AYACUCHO,PAUCAR DEL SARA SA,SAN JOSÉ DE USHUA,247,"18,8","41,8",12
1078,50810,AYACUCHO,PAUCAR DEL SARA SA,SARA SARA,483,"18,8","41,8",12
1079,10509,AMAZONAS,LUYA,LUYA,4118,"23,1","37,5",12
108,61004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,5150,"52,3","69,4",5
1080,190112,PASCO,PASCO,VICCO,3802,20,"40,3",12
1081,30712,APURÍMAC,GRAU,VILCABAMBA,1324,19,"41,3",12
1082,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,19901,"20,2","40,1",12
1083,110203,ICA,CHINCHA,CHAVÍN,2658,"16,6","43,6",12
1084,150706,LIMA,HUAROCHIRI,CUENCA,466,"22,6","37,5",12
1085,150711,LIMA,HUAROCHIRI,LANGA,847,"22,6","37,5",12
1086,150713,LIMA,HUAROCHIRI,MARÍATANA,1411,"22,6","37,5",12
1087,150720,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANC,346,"22,6","37,5",12
1088,190307,PASCO,OXAPAMPA,VILLA RICA,18610,"23,3","36,7",12
1089,180207,MOQUEGUA,GENERAL SÁNCHEZ CE,MATALAQUE,402,"15,9",44,12
109,50112,AYACUCHO,HUAMANGA,SOCOS,6846,"46,2","74,9",5
1090,81202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,6938,"18,9","40,9",12
1091,80805,CUSCO,ESPINAR,PALLPATA,5111,17,"42,8",12
1092,80402,CUSCO,CALCA,COYA,3645,"17,1","42,6",12
1093,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,56131,"18,1","41,5",12
1094,101002,HUÁNUCO,LAURICOCHA,BAÑOS,1606,"22,6","36,9",12
1095,101003,HUÁNUCO,LAURICOCHA,JIVIA,1035,"22,6","36,9",12
1096,101004,HUÁNUCO,LAURICOCHA,QUEROPALCA,924,"22,6","36,9",12
1097,101006,HUÁNUCO,LAURICOCHA,SAN FRANCISCO DE ASÍS,1152,"22,6","36,9",12
1098,50620,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHU,850,"14,2","45,3",12
1099,10118,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUA,323,"18,9","40,5",12
11,60307,CAJAMARCA,CELENDÍN,MIGUEL IGLESIAS,3922,"68,2","83,4",2
110,60803,CAJAMARCA,JAEN,CHONTALI,10391,"51,8","69,2",5
1100,90401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,3172,"19,5","39,9",12
1101,80305,CUSCO,ANTA,HUAROCONDO,4634,"17,1","42,2",12
1102,250203,UCAYALI,ATALAYA,TAHUANIA,10618,"20,4","38,7",12
1103,40504,AREQUIPA,CAYLLOMA,CALLALLI,1357,"22,7","36,5",12
1104,40510,AREQUIPA,CAYLLOMA,LARI,847,"22,7","36,5",12
1105,40512,AREQUIPA,CAYLLOMA,MACA,687,"22,7","36,5",12
1106,40513,AREQUIPA,CAYLLOMA,MADRIGAL,660,"22,7","36,5",12
1107,40518,AREQUIPA,CAYLLOMA,TUTI,598,"22,7","36,5",12
1108,10301,AMAZONAS,BONGARÁ,JUMBILLA,1332,"22,4","36,7",12
1109,100802,HUÁNUCO,PACHITEA,CHAGLLA,10278,"14,8","44,3",12
111,60606,CAJAMARCA,CUTERVO,PIMPINGOS,5121,"51,3","69,5",5
1110,21004,ÁNCASH,HUARI,CHAVÍN DE HUÁNTAR,8462,"19,3","39,6",12
1111,50704,AYACUCHO,PARINACOCHAS,PACAPAUSA,556,"14,2","44,6",12
1112,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,55691,24,"34,7",12
1113,220702,SAN MARTÍN,PICOTA,BUENOS AIRES,3019,15,"43,7",12
1114,100704,HUÁNUCO,MARAÑÓN,LA MORADA,3713,"19,6","38,9",12
1115,100705,HUÁNUCO,MARAÑÓN,SANTA ROSA DE ALTO YAN,2673,"19,6","38,9",12
1116,200504,PIURA,PAITA,COLAN,16953,"20,8","37,6",12
1117,200506,PIURA,PAITA,TAMARINDO,5330,"20,8","37,6",12
1118,200507,PIURA,PAITA,VICHAYAL,6156,"20,8","37,6",12
1119,120418,JUNÍN,JAUJA,MOLINOS,1614,21,"37,2",12
112,10520,AMAZONAS,LUYA,SANTA CATALINA,2145,"50,5","70,1",5
1120,120419,JUNÍN,JAUJA,MONOBAMBA,1917,21,"37,2",12
1121,120422,JUNÍN,JAUJA,PACA,876,21,"37,2",12
1122,120424,JUNÍN,JAUJA,PANCAN,1264,21,"37,2",12
1123,120429,JUNÍN,JAUJA,SAN PEDRO DE CHUNÁN,675,21,"37,2",12
1124,120432,JUNÍN,JAUJA,TUNAN MARCA,998,21,"37,2",12
1125,140312,LAMBAYEQUE,LAMBAYEQUE,TÚCUME,24221,"19,9","38,2",12
1126,40507,AREQUIPA,CAYLLOMA,HUAMBO,660,"17,7","40,4",12
1127,100602,HUÁNUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,6880,"19,7","38,3",12
1128,100603,HUÁNUCO,LEONCIO PRADO,HERMILIO VALDIZÁN,3691,"19,7","38,3",12
1129,40511,AREQUIPA,CAYLLOMA,LLUTA,703,"18,9",39,12
113,210209,PUNO,AZÁNGARO,POTONI,3637,"43,4","77,1",5
1130,10309,AMAZONAS,BONGARÁ,SAN CARLOS,551,"18,5","39,5",12
1131,230408,TACNA,TARATA,TICACO,582,"20,1","37,7",12
1132,40807,AREQUIPA,LA UNIÓN,QUECHUALLA,278,"18,3","39,5",12
1133,40809,AREQUIPA,LA UNIÓN,TAURIA,313,"18,3","39,5",12
1134,40509,AREQUIPA,CAYLLOMA,ICHUPAMPA,572,"19,5","38,3",12
1135,40514,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,878,"19,5","38,3",12
1136,120906,JUNÍN,CHUPACA,SAN JUAN DE ISCOS,2314,"19,4","38,4",12
1137,120909,JUNÍN,CHUPACA,YANACANCHA,2652,"19,4","38,4",12
1138,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,34231,"21,3","36,3",12
1139,151007,LIMA,YAUYOS,CARANIA,153,"20,6","36,7",12
114,21906,ÁNCASH,SIHUAS,HUAYLLABAMBA,3701,"45,3","75,1",5
1140,151012,LIMA,YAUYOS,HONGOS,319,"20,6","36,7",12
1141,151015,LIMA,YAUYOS,HUANGASCAR,648,"20,6","36,7",12
1142,151016,LIMA,YAUYOS,HUANTAN,943,"20,6","36,7",12
1143,22001,ÁNCASH,YUNGAY,YUNGAY,22302,"21,1","36,2",12
1144,220605,SAN MARTÍN,MARISCAL CÁCERES,PAJARILLO,5818,"17,7","39,6",12
1145,20508,ÁNCASH,BOLOGNESI,HUALLANCA,6473,"20,1","37,1",12
1146,21007,ÁNCASH,HUARI,HUACHIS,3589,19,"37,9",12
1147,21009,ÁNCASH,HUARI,MASIN,1360,19,"37,9",12
1148,20504,ÁNCASH,BOLOGNESI,AQUIA,2079,"17,5","39,4",12
1149,220804,SAN MARTÍN,RIOJA,NUEVA CAJAMARCA,46862,"19,7","37,2",12
115,61104,CAJAMARCA,SAN MIGUEL,CATILLUC,2813,"51,1","69,1",5
1150,220809,SAN MARTÍN,RIOJA,YURACYACU,3784,"19,7","37,2",12
1151,90305,HUANCAVELICA,ANGARAES,CHINCHO,967,"19,3","37,5",12
1152,90309,HUANCAVELICA,ANGARAES,JULCAMARCA,1929,"19,3","37,5",12
1153,120603,JUNÍN,SATIPO,LLAYLLA,7548,"16,3","40,3",12
1154,120609,JUNÍN,SATIPO,VIZCATÁN DEL ENE,5800,"16,3","40,3",12
1155,30301,APURÍMAC,ANTABAMBA,ANTABAMBA,2860,"17,7","38,7",12
1156,80307,CUSCO,ANTA,MOLLEPATA,3496,"16,1","40,1",12
1157,21402,ÁNCASH,OCROS,ACAS,676,"20,7","35,4",12
1158,21406,ÁNCASH,OCROS,CONGAS,1313,"20,7","35,4",12
1159,21409,ÁNCASH,OCROS,SAN PEDRO,544,"20,7","35,4",12
116,60702,CAJAMARCA,HUALGAYOC,CHUGUR,2959,"51,1","68,9",5
1160,200603,PIURA,SULLANA,IGNACIO ESCUDERO,21676,"19,2","36,9",12
1161,200606,PIURA,SULLANA,MIGUEL CHECA,10210,"19,2","36,9",12
1162,220502,SAN MARTÍN,LAMAS,ALONSO DE ALVARADO,14486,"19,3","36,7",12
1163,220511,SAN MARTÍN,LAMAS,ZAPATERO,5857,"19,3","36,7",12
1164,90701,HUANCAVELICA,TAYACAJA,PAMPAS,11278,"17,4","38,7",12
1165,90204,HUANCAVELICA,ACOBAMBA,CAJA,1809,"18,3","37,6",12
1166,90205,HUANCAVELICA,ACOBAMBA,MARCAS,1519,"18,3","37,6",12
1167,80206,CUSCO,ACOMAYO,RONDOCÁN,1915,"15,2","40,5",12
1168,21901,ÁNCASH,SIHUAS,SIHUAS,5687,"18,1","37,6",12
1169,81201,CUSCO,QUISPICANCHI,URCOS,12152,"17,6","38,1",12
117,60419,CAJAMARCA,CHOTA,CHALAMARCA,9670,"51,1","68,9",5
1170,150718,LIMA,HUAROCHIRI,SAN DAMIAN,1132,"17,1","38,3",12
1171,220204,SAN MARTÍN,BELLAVISTA,HUALLAGA,2735,"11,8","43,5",12
1172,51105,AYACUCHO,VILCAS HUAMÁN,HUAMBALPA,1280,"10,2","44,9",12
1173,230402,TACNA,TARATA,HÉROES ALBARRACÍN,295,"17,1","38,1",12
1174,20108,ÁNCASH,HUARAZ,OLLEROS,2507,"18,4","36,7",12
1175,20112,ÁNCASH,HUARAZ,TARICA,7529,"18,4","36,7",12
1176,230406,TACNA,TARATA,SUSAPAYA,488,"18,7","36,3",12
1177,220201,SAN MARTÍN,BELLAVISTA,BELLAVISTA,18627,"19,1","35,9",12
1178,50610,AYACUCHO,LUCANAS,LLAUTA,877,"12,8",42,12
1179,100507,HUÁNUCO,HUAMALIES,MONZÓN,12077,"15,6","39,1",12
118,50406,AYACUCHO,HUANTA,SANTILLANA,3900,"46,4","73,5",5
1180,40119,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,1299,15,"39,6",12
1181,100902,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,8248,"15,2","39,2",12
1182,20203,ÁNCASH,AIJA,HUACLLAN,358,"13,4","40,9",12
1183,40607,AREQUIPA,CONDESUYOS,SALAMANCA,419,"15,9","38,4",12
1184,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSÉ,17754,"19,4","34,9",12
1185,100301,HUÁNUCO,DOS DE MAYO,LA UNIÓN,7093,"18,1","36,2",12
1186,190109,PASCO,PASCO,SIMÓN BOLÍVAR,12708,"17,4","36,5",12
1187,120705,JUNÍN,TARMA,LA UNIÓN,3650,"16,4","37,3",12
1188,120708,JUNÍN,TARMA,SAN PEDRO DE CAJAS,3314,"16,4","37,3",12
1189,60502,CAJAMARCA,CONTUMAZÁ,CHILETE,2752,"18,9","34,5",12
119,10403,AMAZONAS,CONDORCANQUI,RÍO SANTIAGO,17960,52,"67,8",5
1190,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,6503,20,"33,5",13
1191,100903,HUÁNUCO,PUERTO INCA,HONORIA,4782,"18,1","35,3",13
1192,100904,HUÁNUCO,PUERTO INCA,TOURNAVISTA,6543,"18,1","35,3",13
1193,50104,AYACUCHO,HUAMANGA,CARMEN ALTO,31712,"20,4","32,9",13
1194,90606,HUANCAVELICA,HUAYTARÁ,OCOYO,735,"19,3","33,9",13
1195,90608,HUANCAVELICA,HUAYTARÁ,QUERCO,1211,"19,3","33,9",13
1196,90616,HUANCAVELICA,HUAYTARÁ,TAMBO,809,"19,3","33,9",13
1197,120121,JUNÍN,HUANCAYO,HUAYUCACHI,10925,"15,9","37,2",13
1198,120126,JUNÍN,HUANCAYO,PUCARA,4859,"15,9","37,2",13
1199,40810,AREQUIPA,LA UNIÓN,TOMEPAMPA,658,"14,5","38,6",13
12,60602,CAJAMARCA,CUTERVO,CALLAYUC,9627,68,"83,3",2
120,60603,CAJAMARCA,CUTERVO,CHOROS,3286,"50,4","69,3",5
1200,100208,HUÁNUCO,AMBO,TOMAY KICHWA,3350,"14,1",39,13
1201,160112,LORETO,MAYNAS,BELÉN,71005,"21,6","31,3",13
1202,180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,2197,"17,7","35,3",13
1203,180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,723,"17,7","35,3",13
1204,220504,SAN MARTÍN,LAMAS,CAYNARACHI,11081,"13,6","39,3",13
1205,230405,TACNA,TARATA,SITAJARA,334,19,"33,8",13
1206,230407,TACNA,TARATA,TARUCACHI,312,19,"33,8",13
1207,221002,SAN MARTÍN,TOCACHE,NUEVO PROGRESO,12525,"16,4","36,4",13
1208,221003,SAN MARTÍN,TOCACHE,PÓLVORA,11095,"16,4","36,4",13
1209,60508,CAJAMARCA,CONTUMAZÁ,YONÁN,6993,"18,8","33,9",13
121,130503,LA LIBERTAD,JULCÁN,CARABAMBA,6916,51,"68,4",5
1210,20602,ÁNCASH,CARHUAZ,ACOPAMPA,2794,"19,4","32,9",13
1211,20607,ÁNCASH,CARHUAZ,PARIAHUANCA,1455,"19,4","32,9",13
1212,20609,ÁNCASH,CARHUAZ,SHILLA,2915,"19,4","32,9",13
1213,70106,CALLAO,CALLAO,VENTANILLA,369618,"22,8","29,4",13
1214,130206,LA LIBERTAD,ASCOPE,RÁZURI,9415,"17,6","34,4",14
1215,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,33952,"19,3","32,7",14
1216,120128,JUNÍN,HUANCAYO,QUILCAS,4063,"11,2","40,7",14
1217,120129,JUNÍN,HUANCAYO,SAN AGUSTÍN,18684,"11,2","40,7",14
1218,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,46035,"17,3","34,5",14
1219,80801,CUSCO,ESPINAR,ESPINAR,38886,"16,1","35,7",14
122,130610,LA LIBERTAD,OTUZCO,PARANDAY,542,"46,2",73,5
1220,140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,1571,"15,9","35,8",14
1221,130201,LA LIBERTAD,ASCOPE,ASCOPE,6855,"19,7",32,14
1222,10606,AMAZONAS,RODRIGUEZ DE MEND,LONGAR,1673,"18,5","33,1",14
1223,200801,PIURA,SECHURA,SECHURA,50892,"15,3","36,3",14
1224,200806,PIURA,SECHURA,RINCONADA LLICUAR,3141,"15,3","36,3",14
1225,40411,AREQUIPA,CASTILLA,TIPÁN,429,"16,5",35,14
1226,40412,AREQUIPA,CASTILLA,UÑÓN,202,"16,5",35,14
1227,40414,AREQUIPA,CASTILLA,VIRACO,1513,"16,5",35,14
1228,90107,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,662,"12,4","39,1",14
1229,21105,ÁNCASH,HUARMEY,MALVAS,763,"13,8","37,7",14
123,20608,ÁNCASH,CARHUAZ,SAN MIGUEL DE ACO,2502,"45,7","73,3",5
1230,10110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,3815,"19,2","32,2",14
1231,140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,8829,"17,4","33,9",14
1232,80301,CUSCO,ANTA,ANTA,25464,"15,8","35,5",14
1233,90505,HUANCAVELICA,CHURCAMPA,LA MERCED,1179,"13,5","37,6",14
1234,120903,JUNÍN,CHUPACA,CHONGOS BAJO,4774,"14,9","36,2",14
1235,120905,JUNÍN,CHUPACA,HUAMANCACA CHICO,10839,"14,9","36,2",14
1236,100201,HUÁNUCO,AMBO,AMBO,23267,"15,4","35,6",14
1237,30303,APURÍMAC,ANTABAMBA,HUAQUIRCA,2049,"14,6","36,3",14
1238,151001,LIMA,YAUYOS,YAUYOS,1276,"16,1","34,8",14
1239,80107,CUSCO,CUSCO,SAYLLA,8338,"14,9","35,9",14
124,61110,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,2274,"50,1","68,9",5
1240,100606,HUÁNUCO,LEONCIO PRADO,MARÍANO DÁMASO BERAU,11187,"9,3","41,5",14
1241,150606,LIMA,HUARAL,IHUARI,2015,"15,9","34,9",14
1242,40502,AREQUIPA,CAYLLOMA,ACHOMA,817,"17,3","33,4",14
1243,40506,AREQUIPA,CAYLLOMA,COPORAQUE,1126,"17,3","33,4",14
1244,20601,ÁNCASH,CARHUAZ,CARHUAZ,16675,"16,8","33,8",14
1245,101001,HUÁNUCO,LAURICOCHA,JESÚS,3921,"12,9","37,5",14
1246,20301,ÁNCASH,ANTONIO RAYMONDI,LLAMELLÍN,3413,"16,5","33,8",14
1247,150804,LIMA,HUAURA,CHECRAS,852,"16,7","33,5",14
1248,150808,LIMA,HUAURA,PACCHO,1502,"16,7","33,5",14
1249,120119,JUNÍN,HUANCAYO,HUANCÁN,29996,"17,4","32,7",14
125,61303,CAJAMARCA,SANTA CRUZ,CATACHE,9870,"51,6","67,2",5
1250,230202,TACNA,CANDARAVE,CAIRANI,970,17,"33,1",14
1251,80907,CUSCO,LA CONVENCIÓN,KIMBIRI,19099,"14,7","35,4",14
1252,200605,PIURA,SULLANA,MARCAVELICA,32265,17,"32,8",14
1253,200607,PIURA,SULLANA,QUERECOTILLO,28130,17,"32,8",14
1254,21201,ÁNCASH,HUAYLAS,CARAZ,26949,"17,5","32,2",14
1255,40519,AREQUIPA,CAYLLOMA,YANQUE,2158,"15,5","34,1",14
1256,21014,ÁNCASH,HUARI,SAN MARCOS,19498,"14,2","35,4",14
1257,220701,SAN MARTÍN,PICOTA,PICOTA,11450,"16,2","33,2",14
1258,220707,SAN MARTÍN,PICOTA,SAN HILARIÓN,3823,"16,2","33,2",14
1259,120407,JUNÍN,JAUJA,EL MANTARO,2743,"17,4",32,14
126,100703,HUÁNUCO,MARAÑÓN,SAN BUENAVENTURA,2097,"41,9","76,9",5
1260,120423,JUNÍN,JAUJA,PACCHA,1413,"17,4",32,14
1261,120430,JUNÍN,JAUJA,SAUSA,3361,"17,4",32,14
1262,120904,JUNÍN,CHUPACA,HUÁCHAC,3030,"14,1","35,2",14
1263,120907,JUNÍN,CHUPACA,SAN JUAN DE JARPA,2598,"14,1","35,2",14
1264,190101,PASCO,PASCO,CHAUPIMARCA,26924,"19,8","29,4",14
1265,150705,LIMA,HUAROCHIRI,CHICLA,3222,"14,7","34,5",14
1266,120707,JUNÍN,TARMA,PALCAMAYO,3006,"9,9","39,3",14
1267,21703,ÁNCASH,RECUAY,COTAPARACO,394,"12,9","36,1",14
1268,220302,SAN MARTÍN,EL DORADO,AGUA BLANCA,2359,"13,9","35,1",14
1269,10203,AMAZONAS,BAGUA,COPALLÍN,4660,"18,4","30,7",14
127,210103,PUNO,PUNO,AMANTANI,3430,39,"79,8",5
1270,20606,ÁNCASH,CARHUAZ,MARCARÁ,10782,"16,3","32,7",14
1271,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,57746,"18,3","30,7",14
1272,21701,ÁNCASH,RECUAY,RECUAY,4527,18,31,14
1273,21702,ÁNCASH,RECUAY,CÁTAC,4060,18,31,14
1274,10610,AMAZONAS,RODRIGUEZ DE MEND,SANTA ROSA,529,"15,7","33,2",14
1275,120802,JUNÍN,YAULI,CHACAPALPA,665,"13,5","35,4",14
1276,120809,JUNÍN,YAULI,SUITUCANCHA,710,"13,5","35,4",14
1277,90402,HUANCAVELICA,CASTROVIRREYNA,ARMA,972,"16,4","32,4",14
1278,90410,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,769,"16,4","32,4",14
1279,211105,PUNO,SAN ROMÁN,SAN MIGUEL,73839,"16,6","32,1",14
128,61113,CAJAMARCA,SAN MIGUEL,UNIÓN AGUA BLANCA,3128,"50,3","68,4",5
1280,120133,JUNÍN,HUANCAYO,SAPALLANGA,25401,"16,1","32,6",14
1281,81302,CUSCO,URUBAMBA,CHINCHERO,12298,"15,4","33,3",14
1282,81303,CUSCO,URUBAMBA,HUAYLLABAMBA,6308,"15,4","33,3",14
1283,151003,LIMA,YAUYOS,AYAUCA,1070,"16,9","31,8",14
1284,151011,LIMA,YAUYOS,COLONIA,1088,"16,9","31,8",14
1285,151023,LIMA,YAUYOS,PUTINZA,517,"16,9","31,8",14
1286,180202,MOQUEGUA,GENERAL SÁNCHEZ CE,CHOJATA,576,"17,4","31,2",14
1287,180206,MOQUEGUA,GENERAL SÁNCHEZ CE,LLOQUE,493,"17,4","31,2",14
